,cand_nm,contbr_zip,contb_receipt_amt,converted_date,income,target
9863,"Buttigieg, Pete",20018,25.0,201906,58821.0,1
9864,"Buttigieg, Pete",20018,500.0,201906,58821.0,1
9865,"Buttigieg, Pete",20018,103.82,201905,58821.0,1
9866,"Buttigieg, Pete",20018,25.0,201906,58821.0,1
9867,"Buttigieg, Pete",20018,1000.0,201906,58821.0,1
9868,"Buttigieg, Pete",20009,500.0,201905,94213.0,1
9869,"Buttigieg, Pete",20011,250.0,201904,62281.0,1
9870,"Buttigieg, Pete",20007,500.0,201904,119267.0,1
9871,"Buttigieg, Pete",20001,33.12,201906,85976.0,1
9872,"Buttigieg, Pete",20001,100.0,201906,85976.0,1
9873,"Buttigieg, Pete",20003,100.0,201904,112083.0,1
9874,"Buttigieg, Pete",20017,1000.0,201906,63022.0,1
9875,"Buttigieg, Pete",20003,100.0,201906,112083.0,1
9876,"Buttigieg, Pete",20009,250.0,201905,94213.0,1
9877,"Buttigieg, Pete",20002,250.0,201906,74303.0,1
9878,"Buttigieg, Pete",20007,100.0,201905,119267.0,1
9879,"Buttigieg, Pete",20007,100.0,201906,119267.0,1
9880,"Buttigieg, Pete",20007,1000.0,201905,119267.0,1
9881,"Buttigieg, Pete",20008,500.0,201904,111074.0,1
9882,"Buttigieg, Pete",20008,1000.0,201905,111074.0,1
9883,"Buttigieg, Pete",20006,1000.0,201904,34125.0,1
9884,"Buttigieg, Pete",20006,1000.0,201904,34125.0,1
9885,"Buttigieg, Pete",20009,250.0,201904,94213.0,1
9886,"Buttigieg, Pete",20003,25.0,201906,112083.0,1
9887,"Buttigieg, Pete",20009,100.0,201904,94213.0,1
9888,"Buttigieg, Pete",20009,75.0,201904,94213.0,1
9889,"Buttigieg, Pete",20009,600.0,201904,94213.0,1
9890,"Buttigieg, Pete",20009,553.0,201904,94213.0,1
9891,"Buttigieg, Pete",20009,75.0,201905,94213.0,1
9892,"Buttigieg, Pete",20003,1000.0,201904,112083.0,1
9893,"Buttigieg, Pete",20003,1000.0,201906,112083.0,1
9894,"Buttigieg, Pete",20003,100.0,201906,112083.0,1
9895,"Buttigieg, Pete",20003,100.0,201906,112083.0,1
9896,"Buttigieg, Pete",20009,500.0,201904,94213.0,1
9897,"Buttigieg, Pete",20011,250.0,201904,62281.0,1
9898,"Buttigieg, Pete",20016,100.0,201906,124080.0,1
9899,"Buttigieg, Pete",20016,10.0,201906,124080.0,1
9900,"Buttigieg, Pete",20016,3.0,201906,124080.0,1
9901,"Buttigieg, Pete",20008,1000.0,201904,111074.0,1
9902,"Buttigieg, Pete",20008,1000.0,201906,111074.0,1
9903,"Buttigieg, Pete",20009,2800.0,201904,94213.0,1
9904,"Buttigieg, Pete",20009,200.0,201904,94213.0,1
9905,"Buttigieg, Pete",20015,250.0,201906,161352.0,1
9906,"Buttigieg, Pete",20009,500.0,201904,94213.0,1
9907,"Buttigieg, Pete",20009,250.0,201904,94213.0,1
9908,"Buttigieg, Pete",20010,1000.0,201906,66404.0,1
9909,"Buttigieg, Pete",20010,25.0,201906,66404.0,1
9910,"Buttigieg, Pete",20010,10.0,201906,66404.0,1
9911,"Buttigieg, Pete",20002,150.0,201904,74303.0,1
9912,"Buttigieg, Pete",20009,100.0,201904,94213.0,1
9913,"Buttigieg, Pete",20009,58.59,201904,94213.0,1
9914,"Buttigieg, Pete",20009,500.0,201904,94213.0,1
9915,"Buttigieg, Pete",20009,33.12,201905,94213.0,1
9916,"Buttigieg, Pete",20009,1000.0,201905,94213.0,1
9917,"Buttigieg, Pete",20008,100.0,201905,111074.0,1
9918,"Buttigieg, Pete",20008,100.0,201906,111074.0,1
9919,"Buttigieg, Pete",20003,250.0,201906,112083.0,1
9920,"Buttigieg, Pete",20003,800.0,201904,112083.0,1
9921,"Buttigieg, Pete",20001,95.69,201905,85976.0,1
9922,"Buttigieg, Pete",20001,200.0,201905,85976.0,1
9923,"Buttigieg, Pete",20001,25.0,201906,85976.0,1
9924,"Buttigieg, Pete",20001,25.0,201906,85976.0,1
9925,"Buttigieg, Pete",20001,2800.0,201905,85976.0,1
9926,"Buttigieg, Pete",20016,1000.0,201904,124080.0,1
9927,"Buttigieg, Pete",20007,500.0,201906,119267.0,1
9928,"Buttigieg, Pete",20009,1000.0,201906,94213.0,1
9929,"Buttigieg, Pete",20003,250.0,201904,112083.0,1
9930,"Buttigieg, Pete",20003,500.0,201906,112083.0,1
9931,"Buttigieg, Pete",20003,74.49,201906,112083.0,1
9932,"Buttigieg, Pete",20009,100.0,201904,94213.0,1
9933,"Buttigieg, Pete",20009,25.0,201904,94213.0,1
9934,"Buttigieg, Pete",20009,88.27,201904,94213.0,1
9935,"Buttigieg, Pete",20009,142.33,201905,94213.0,1
9936,"Buttigieg, Pete",20009,250.0,201906,94213.0,1
9937,"Buttigieg, Pete",20009,250.0,201904,94213.0,1
9938,"Buttigieg, Pete",20009,25.0,201906,94213.0,1
9939,"Buttigieg, Pete",20009,100.0,201905,94213.0,1
9940,"Buttigieg, Pete",20009,250.0,201906,94213.0,1
9941,"Buttigieg, Pete",20009,100.0,201906,94213.0,1
9942,"Buttigieg, Pete",20002,250.0,201906,74303.0,1
9943,"Buttigieg, Pete",20016,500.0,201905,124080.0,1
9944,"Buttigieg, Pete",20009,75.55,201904,94213.0,1
9945,"Buttigieg, Pete",20003,500.0,201904,112083.0,1
9946,"Buttigieg, Pete",20015,250.0,201905,161352.0,1
9947,"Buttigieg, Pete",20015,1000.0,201906,161352.0,1
9948,"Buttigieg, Pete",20003,250.0,201904,112083.0,1
9949,"Buttigieg, Pete",20003,10.0,201906,112083.0,1
9950,"Buttigieg, Pete",20009,50.0,201905,94213.0,1
9951,"Buttigieg, Pete",20009,50.0,201906,94213.0,1
9952,"Buttigieg, Pete",20007,250.0,201905,119267.0,1
9953,"Buttigieg, Pete",20007,250.0,201906,119267.0,1
9954,"Buttigieg, Pete",20007,100.0,201906,119267.0,1
9955,"Buttigieg, Pete",20015,250.0,201904,161352.0,1
9956,"Buttigieg, Pete",20008,500.0,201905,111074.0,1
9957,"Buttigieg, Pete",20008,250.0,201905,111074.0,1
9958,"Buttigieg, Pete",20002,250.0,201904,74303.0,1
9959,"Buttigieg, Pete",20016,500.0,201906,124080.0,1
9960,"Buttigieg, Pete",20009,500.0,201904,94213.0,1
9961,"Buttigieg, Pete",20007,2800.0,201904,119267.0,1
9962,"Buttigieg, Pete",20002,1000.0,201905,74303.0,1
9963,"Buttigieg, Pete",20016,300.0,201905,124080.0,1
9964,"Buttigieg, Pete",20016,100.0,201906,124080.0,1
9965,"Buttigieg, Pete",20012,250.0,201904,80991.0,1
9966,"Buttigieg, Pete",20012,1000.0,201904,80991.0,1
9967,"Buttigieg, Pete",20009,500.0,201905,94213.0,1
9968,"Buttigieg, Pete",20001,47.99,201905,85976.0,1
9969,"Buttigieg, Pete",20001,3.0,201906,85976.0,1
9970,"Buttigieg, Pete",20009,250.0,201906,94213.0,1
9971,"Buttigieg, Pete",20016,50.0,201906,124080.0,1
9972,"Buttigieg, Pete",20002,500.0,201906,74303.0,1
9973,"Buttigieg, Pete",20002,250.0,201904,74303.0,1
9974,"Buttigieg, Pete",20010,500.0,201904,66404.0,1
9975,"Buttigieg, Pete",20016,1000.0,201906,124080.0,1
9976,"Buttigieg, Pete",20001,250.0,201904,85976.0,1
9977,"Buttigieg, Pete",20009,1000.0,201904,94213.0,1
9978,"Buttigieg, Pete",20009,250.0,201904,94213.0,1
9979,"Buttigieg, Pete",20009,250.0,201905,94213.0,1
9980,"Buttigieg, Pete",20009,250.0,201906,94213.0,1
9981,"Buttigieg, Pete",20016,500.0,201904,124080.0,1
9982,"Buttigieg, Pete",20005,500.0,201904,87676.0,1
9983,"Buttigieg, Pete",20002,100.0,201906,74303.0,1
9984,"Buttigieg, Pete",20005,1000.0,201904,87676.0,1
9985,"Buttigieg, Pete",20009,1000.0,201905,94213.0,1
9986,"Buttigieg, Pete",20015,250.0,201904,161352.0,1
9987,"Buttigieg, Pete",20008,500.0,201904,111074.0,1
9988,"Buttigieg, Pete",20001,50.0,201906,85976.0,1
9989,"Buttigieg, Pete",20010,32.57,201904,66404.0,1
9990,"Buttigieg, Pete",20010,100.0,201904,66404.0,1
9991,"Buttigieg, Pete",20009,250.0,201904,94213.0,1
9992,"Buttigieg, Pete",20007,250.0,201906,119267.0,1
9993,"Buttigieg, Pete",20007,10.0,201906,119267.0,1
9994,"Buttigieg, Pete",20007,3.0,201906,119267.0,1
9995,"Buttigieg, Pete",20007,10.0,201906,119267.0,1
9996,"Buttigieg, Pete",20016,1800.0,201904,124080.0,1
9997,"Buttigieg, Pete",20001,100.0,201904,85976.0,1
9998,"Buttigieg, Pete",20008,250.0,201905,111074.0,1
9999,"Buttigieg, Pete",20008,25.0,201906,111074.0,1
10000,"Buttigieg, Pete",20024,2800.0,201906,72389.0,1
10001,"Buttigieg, Pete",20001,250.0,201904,85976.0,1
10002,"Buttigieg, Pete",20001,100.0,201906,85976.0,1
10003,"Buttigieg, Pete",20018,250.0,201906,58821.0,1
10004,"Buttigieg, Pete",20001,1000.0,201904,85976.0,1
10005,"Buttigieg, Pete",20001,1000.0,201904,85976.0,1
10006,"Buttigieg, Pete",20001,2800.0,201905,85976.0,1
10007,"Buttigieg, Pete",20003,100.0,201904,112083.0,1
10008,"Buttigieg, Pete",20003,500.0,201904,112083.0,1
10009,"Buttigieg, Pete",20036,2800.0,201904,82829.0,1
10010,"Buttigieg, Pete",20036,100.0,201904,82829.0,1
10011,"Buttigieg, Pete",20007,500.0,201904,119267.0,1
10012,"Buttigieg, Pete",20007,2800.0,201906,119267.0,1
10013,"Buttigieg, Pete",20005,100.0,201906,87676.0,1
10014,"Buttigieg, Pete",20001,300.0,201904,85976.0,1
10015,"Buttigieg, Pete",20001,250.0,201906,85976.0,1
10016,"Buttigieg, Pete",20001,2800.0,201905,85976.0,1
10017,"Buttigieg, Pete",20016,500.0,201906,124080.0,1
10018,"Buttigieg, Pete",20009,1000.0,201906,94213.0,1
10019,"Buttigieg, Pete",20001,1000.0,201905,85976.0,1
10020,"Buttigieg, Pete",20002,100.0,201906,74303.0,1
10021,"Buttigieg, Pete",20005,250.0,201904,87676.0,1
10022,"Buttigieg, Pete",20015,500.0,201905,161352.0,1
10023,"Buttigieg, Pete",20001,500.0,201905,85976.0,1
10024,"Buttigieg, Pete",20008,500.0,201906,111074.0,1
10025,"Buttigieg, Pete",20009,300.0,201906,94213.0,1
10026,"Buttigieg, Pete",20016,100.0,201904,124080.0,1
10027,"Buttigieg, Pete",20016,100.0,201906,124080.0,1
10028,"Buttigieg, Pete",20003,250.0,201906,112083.0,1
10029,"Buttigieg, Pete",20005,500.0,201905,87676.0,1
10030,"Buttigieg, Pete",20001,500.0,201905,85976.0,1
10031,"Buttigieg, Pete",20001,33.12,201906,85976.0,1
10032,"Buttigieg, Pete",20006,2000.0,201904,34125.0,1
10033,"Buttigieg, Pete",20015,250.0,201906,161352.0,1
10034,"Buttigieg, Pete",20005,100.0,201905,87676.0,1
10035,"Buttigieg, Pete",20008,50.0,201906,111074.0,1
10036,"Warren, Elizabeth ",20009,500.0,201903,94213.0,3
10037,"Sanders, Bernard",20003,27.0,201903,112083.0,2
10038,"Warren, Elizabeth ",20007,250.0,201903,119267.0,3
10039,"Warren, Elizabeth ",20009,50.0,201903,94213.0,3
10040,"Sanders, Bernard",20010,27.0,201903,66404.0,2
10041,"Warren, Elizabeth ",20009,500.0,201903,94213.0,3
10042,"Warren, Elizabeth ",20009,250.0,201901,94213.0,3
10043,"Warren, Elizabeth ",20009,25.0,201901,94213.0,3
10044,"Warren, Elizabeth ",20009,25.0,201902,94213.0,3
10045,"Warren, Elizabeth ",20009,25.0,201903,94213.0,3
10046,"Sanders, Bernard",20003,300.0,201902,112083.0,2
10047,"Sanders, Bernard",20001,5.0,201903,85976.0,2
10048,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10049,"Warren, Elizabeth ",20009,3.0,201903,94213.0,3
10050,"Warren, Elizabeth ",20009,25.0,201903,94213.0,3
10051,"Warren, Elizabeth ",20009,100.0,201903,94213.0,3
10052,"Warren, Elizabeth ",20009,50.0,201901,94213.0,3
10053,"Warren, Elizabeth ",20009,100.0,201901,94213.0,3
10054,"Warren, Elizabeth ",20009,250.0,201902,94213.0,3
10055,"Sanders, Bernard",20007,10.0,201903,119267.0,2
10056,"Warren, Elizabeth ",20008,100.0,201902,111074.0,3
10057,"Warren, Elizabeth ",20008,67.49,201902,111074.0,3
10058,"Warren, Elizabeth ",20004,250.0,201903,135859.0,3
10059,"Warren, Elizabeth ",20004,100.0,201901,135859.0,3
10060,"Warren, Elizabeth ",20004,250.0,201902,135859.0,3
10061,"Sanders, Bernard",20007,27.0,201903,119267.0,2
10062,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10063,"Warren, Elizabeth ",20008,25.0,201903,111074.0,3
10064,"Warren, Elizabeth ",20008,100.0,201903,111074.0,3
10065,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10066,"Sanders, Bernard",20008,27.0,201903,111074.0,2
10067,"Warren, Elizabeth ",20004,250.0,201903,135859.0,3
10068,"Sanders, Bernard",20001,100.0,201903,85976.0,2
10069,"Sanders, Bernard",20002,123.0,201903,74303.0,2
10071,"Warren, Elizabeth ",20009,250.0,201903,94213.0,3
10072,"Sanders, Bernard",20010,3.0,201903,66404.0,2
10073,"Warren, Elizabeth ",20011,250.0,201903,62281.0,3
10074,"Warren, Elizabeth ",20007,310.0,201903,119267.0,3
10075,"Sanders, Bernard",20003,199.0,201902,112083.0,2
10076,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10077,"Sanders, Bernard",20010,100.0,201903,66404.0,2
10078,"Warren, Elizabeth ",20012,250.0,201902,80991.0,3
10079,"Warren, Elizabeth ",20001,250.0,201902,85976.0,3
10080,"Warren, Elizabeth ",20001,100.0,201903,85976.0,3
10081,"Warren, Elizabeth ",20001,25.0,201903,85976.0,3
10082,"Sanders, Bernard",20003,87.02,201902,112083.0,2
10083,"Sanders, Bernard",20007,100.0,201903,119267.0,2
10084,"Sanders, Bernard",20003,100.0,201902,112083.0,2
10085,"Sanders, Bernard",20007,1.0,201903,119267.0,2
10086,"Sanders, Bernard",20007,250.0,201903,119267.0,2
10087,"Sanders, Bernard",20002,500.0,201902,74303.0,2
10088,"Sanders, Bernard",20016,3.0,201903,124080.0,2
10089,"Sanders, Bernard",20009,1200.0,201903,94213.0,2
10090,"Sanders, Bernard",20009,3.0,201903,94213.0,2
10091,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10092,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10093,"Warren, Elizabeth ",20001,50.0,201902,85976.0,3
10094,"Warren, Elizabeth ",20001,50.0,201903,85976.0,3
10095,"Warren, Elizabeth ",20001,50.0,201901,85976.0,3
10096,"Warren, Elizabeth ",20008,250.0,201901,111074.0,3
10097,"Warren, Elizabeth ",20001,100.0,201903,85976.0,3
10098,"Warren, Elizabeth ",20009,80.2,201901,94213.0,3
10099,"Warren, Elizabeth ",20009,143.27,201903,94213.0,3
10100,"Warren, Elizabeth ",20009,25.0,201903,94213.0,3
10101,"Sanders, Bernard",20004,50.0,201903,135859.0,2
10102,"Sanders, Bernard",20001,250.0,201903,85976.0,2
10103,"Warren, Elizabeth ",20011,50.0,201903,62281.0,3
10104,"Warren, Elizabeth ",20011,88.27,201903,62281.0,3
10105,"Warren, Elizabeth ",20011,100.0,201903,62281.0,3
10106,"Warren, Elizabeth ",20001,100.0,201902,85976.0,3
10107,"Warren, Elizabeth ",20001,5.0,201901,85976.0,3
10108,"Warren, Elizabeth ",20001,250.0,201901,85976.0,3
10109,"Warren, Elizabeth ",20001,25.0,201902,85976.0,3
10110,"Sanders, Bernard",20005,50.0,201903,87676.0,2
10111,"Warren, Elizabeth ",20001,500.0,201902,85976.0,3
10112,"Warren, Elizabeth ",20001,12.7,201902,85976.0,3
10113,"Warren, Elizabeth ",20001,25.0,201903,85976.0,3
10114,"Warren, Elizabeth ",20001,250.0,201902,85976.0,3
10115,"Warren, Elizabeth ",20016,25.0,201903,124080.0,3
10116,"Warren, Elizabeth ",20016,100.0,201903,124080.0,3
10117,"Warren, Elizabeth ",20016,100.0,201902,124080.0,3
10118,"Warren, Elizabeth ",20010,33.88,201902,66404.0,3
10119,"Warren, Elizabeth ",20010,100.0,201903,66404.0,3
10120,"Warren, Elizabeth ",20010,100.0,201902,66404.0,3
10121,"Warren, Elizabeth ",20016,500.0,201903,124080.0,3
10122,"Sanders, Bernard",20001,250.0,201903,85976.0,2
10123,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10124,"Sanders, Bernard",20012,40.0,201903,80991.0,2
10125,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10126,"Warren, Elizabeth ",20016,100.0,201901,124080.0,3
10127,"Warren, Elizabeth ",20016,50.0,201902,124080.0,3
10128,"Warren, Elizabeth ",20016,33.88,201902,124080.0,3
10129,"Warren, Elizabeth ",20016,100.0,201903,124080.0,3
10130,"Warren, Elizabeth ",20006,20.0,201901,34125.0,3
10131,"Warren, Elizabeth ",20006,10.0,201901,34125.0,3
10132,"Warren, Elizabeth ",20006,20.0,201901,34125.0,3
10133,"Warren, Elizabeth ",20006,20.0,201901,34125.0,3
10134,"Warren, Elizabeth ",20006,20.0,201901,34125.0,3
10135,"Warren, Elizabeth ",20006,20.0,201901,34125.0,3
10136,"Warren, Elizabeth ",20001,100.0,201903,85976.0,3
10137,"Warren, Elizabeth ",20001,20.0,201903,85976.0,3
10138,"Warren, Elizabeth ",20001,250.0,201903,85976.0,3
10139,"Warren, Elizabeth ",20009,500.0,201903,94213.0,3
10140,"Warren, Elizabeth ",20006,10.0,201902,34125.0,3
10141,"Warren, Elizabeth ",20006,10.0,201902,34125.0,3
10142,"Warren, Elizabeth ",20006,20.0,201902,34125.0,3
10143,"Warren, Elizabeth ",20006,20.0,201902,34125.0,3
10144,"Warren, Elizabeth ",20006,10.0,201902,34125.0,3
10145,"Warren, Elizabeth ",20003,11.0,201901,112083.0,3
10146,"Warren, Elizabeth ",20003,1000.0,201901,112083.0,3
10147,"Warren, Elizabeth ",20003,25.0,201901,112083.0,3
10148,"Sanders, Bernard",20037,3.0,201903,78176.0,2
10149,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10150,"Warren, Elizabeth ",20006,10.0,201902,34125.0,3
10151,"Warren, Elizabeth ",20006,10.0,201902,34125.0,3
10152,"Warren, Elizabeth ",20006,1.5,201902,34125.0,3
10153,"Warren, Elizabeth ",20006,5.0,201902,34125.0,3
10154,"Warren, Elizabeth ",20006,25.0,201902,34125.0,3
10155,"Warren, Elizabeth ",20006,5.0,201902,34125.0,3
10156,"Warren, Elizabeth ",20006,10.0,201902,34125.0,3
10157,"Warren, Elizabeth ",20006,10.0,201902,34125.0,3
10158,"Warren, Elizabeth ",20006,25.0,201902,34125.0,3
10159,"Sanders, Bernard",20037,100.0,201903,78176.0,2
10161,"Warren, Elizabeth ",20006,20.0,201903,34125.0,3
10162,"Warren, Elizabeth ",20006,5.0,201903,34125.0,3
10163,"Warren, Elizabeth ",20006,10.0,201903,34125.0,3
10164,"Warren, Elizabeth ",20006,5.0,201903,34125.0,3
10165,"Sanders, Bernard",20007,100.0,201903,119267.0,2
10166,"Sanders, Bernard",20010,3.0,201903,66404.0,2
10167,"Warren, Elizabeth ",20006,10.0,201903,34125.0,3
10168,"Warren, Elizabeth ",20006,10.0,201903,34125.0,3
10169,"Warren, Elizabeth ",20006,15.0,201903,34125.0,3
10170,"Sanders, Bernard",20010,3.0,201903,66404.0,2
10171,"Warren, Elizabeth ",20002,100.0,201903,74303.0,3
10172,"Warren, Elizabeth ",20002,150.0,201903,74303.0,3
10173,"Warren, Elizabeth ",20006,25.0,201901,34125.0,3
10174,"Warren, Elizabeth ",20006,10.0,201901,34125.0,3
10175,"Warren, Elizabeth ",20006,15.0,201901,34125.0,3
10176,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10177,"Sanders, Bernard",20009,3.0,201903,94213.0,2
10178,"Sanders, Bernard",20003,91.99,201902,112083.0,2
10179,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10180,"Sanders, Bernard",20009,250.0,201902,94213.0,2
10181,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10182,"Warren, Elizabeth ",20008,50.0,201902,111074.0,3
10183,"Warren, Elizabeth ",20008,100.0,201903,111074.0,3
10184,"Sanders, Bernard",20018,10.0,201903,58821.0,2
10185,"Sanders, Bernard",20009,1000.0,201902,94213.0,2
10186,"Sanders, Bernard",20001,50.0,201903,85976.0,2
10187,"Sanders, Bernard",20003,3.0,201903,112083.0,2
10188,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10189,"Warren, Elizabeth ",20008,250.0,201902,111074.0,3
10190,"Warren, Elizabeth ",20009,250.0,201902,94213.0,3
10191,"Sanders, Bernard",20007,29.0,201903,119267.0,2
10192,"Warren, Elizabeth ",20002,36.22,201901,74303.0,3
10193,"Warren, Elizabeth ",20002,50.0,201902,74303.0,3
10194,"Warren, Elizabeth ",20002,50.0,201903,74303.0,3
10195,"Warren, Elizabeth ",20007,50.0,201902,119267.0,3
10196,"Sanders, Bernard",20018,3.0,201903,58821.0,2
10197,"Warren, Elizabeth ",20010,250.0,201903,66404.0,3
10198,"Sanders, Bernard",20009,27.0,201903,94213.0,2
10199,"Sanders, Bernard",20009,3.0,201903,94213.0,2
10200,"Sanders, Bernard",20010,27.0,201903,66404.0,2
10201,"Sanders, Bernard",20010,3.0,201903,66404.0,2
10202,"Warren, Elizabeth ",20037,250.0,201903,78176.0,3
10203,"Sanders, Bernard",20017,74.0,201903,63022.0,2
10204,"Sanders, Bernard",20003,3.0,201903,112083.0,2
10205,"Sanders, Bernard",20010,3.0,201902,66404.0,2
10206,"Sanders, Bernard",20002,43.02,201902,74303.0,2
10207,"Sanders, Bernard",20003,3.0,201902,112083.0,2
10208,"Sanders, Bernard",20001,5.0,201903,85976.0,2
10209,"Sanders, Bernard",20008,1000.0,201902,111074.0,2
10210,"Sanders, Bernard",20001,350.0,201903,85976.0,2
10211,"Sanders, Bernard",20010,3.0,201903,66404.0,2
10212,"Warren, Elizabeth ",20001,3.0,201901,85976.0,3
10213,"Warren, Elizabeth ",20005,100.0,201902,87676.0,3
10214,"Warren, Elizabeth ",20005,250.0,201903,87676.0,3
10215,"Warren, Elizabeth ",20005,100.0,201901,87676.0,3
10217,"Sanders, Bernard",20003,100.0,201903,112083.0,2
10218,"Warren, Elizabeth ",20001,33.88,201902,85976.0,3
10219,"Warren, Elizabeth ",20001,25.0,201903,85976.0,3
10220,"Warren, Elizabeth ",20001,125.0,201903,85976.0,3
10221,"Warren, Elizabeth ",20001,25.0,201901,85976.0,3
10222,"Warren, Elizabeth ",20001,100.0,201901,85976.0,3
10223,"Warren, Elizabeth ",20001,3.0,201901,85976.0,3
10224,"Sanders, Bernard",20007,1.0,201903,119267.0,2
10225,"Sanders, Bernard",20007,3.0,201902,119267.0,2
10226,"Warren, Elizabeth ",20002,257.5,201903,74303.0,3
10227,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10228,"Sanders, Bernard",20016,63.0,201903,124080.0,2
10229,"Sanders, Bernard",20009,250.0,201903,94213.0,2
10230,"Sanders, Bernard",20002,50.0,201903,74303.0,2
10231,"Sanders, Bernard",20015,100.0,201903,161352.0,2
10232,"Sanders, Bernard",20016,250.0,201902,124080.0,2
10233,"Sanders, Bernard",20007,1.0,201903,119267.0,2
10234,"Sanders, Bernard",20001,250.0,201902,85976.0,2
10235,"Sanders, Bernard",20009,100.0,201903,94213.0,2
10236,"Sanders, Bernard",20009,60.99,201903,94213.0,2
10237,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10238,"Sanders, Bernard",20007,5.0,201903,119267.0,2
10239,"Sanders, Bernard",20009,27.0,201903,94213.0,2
10240,"Sanders, Bernard",20009,70.0,201903,94213.0,2
10241,"Sanders, Bernard",20003,20.0,201903,112083.0,2
10242,"Sanders, Bernard",20007,1.0,201903,119267.0,2
10243,"Sanders, Bernard",20009,250.0,201902,94213.0,2
10244,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10245,"Sanders, Bernard",20003,250.0,201902,112083.0,2
10246,"Sanders, Bernard",20009,250.0,201902,94213.0,2
10247,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10248,"Sanders, Bernard",20002,23.0,201903,74303.0,2
10249,"Sanders, Bernard",20002,135.0,201903,74303.0,2
10250,"Sanders, Bernard",20010,3.0,201903,66404.0,2
10251,"Sanders, Bernard",20007,1.0,201903,119267.0,2
10252,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10253,"Sanders, Bernard",20009,270.0,201902,94213.0,2
10254,"Sanders, Bernard",20005,250.0,201903,87676.0,2
10255,"Sanders, Bernard",20001,3.0,201903,85976.0,2
10256,"Sanders, Bernard",20001,27.0,201903,85976.0,2
10257,"Sanders, Bernard",20005,250.0,201903,87676.0,2
10258,"Sanders, Bernard",20016,500.0,201902,124080.0,2
10259,"Sanders, Bernard",20010,3.0,201902,66404.0,2
10260,"Sanders, Bernard",20015,1000.0,201902,161352.0,2
10261,"Sanders, Bernard",20001,250.0,201903,85976.0,2
10262,"Sanders, Bernard",20007,5.0,201903,119267.0,2
10263,"Sanders, Bernard",20002,100.0,201903,74303.0,2
10264,"Sanders, Bernard",20010,3.0,201903,66404.0,2
10265,"Sanders, Bernard",20009,50.0,201903,94213.0,2
10267,"Sanders, Bernard",20007,27.0,201902,119267.0,2
10268,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10269,"Sanders, Bernard",20007,3.0,201903,119267.0,2
10270,"Sanders, Bernard",20005,100.0,201903,87676.0,2
10271,"Sanders, Bernard",20010,3.0,201902,66404.0,2
10272,"Sanders, Bernard",20003,3.0,201903,112083.0,2
10273,"Sanders, Bernard",20009,27.0,201903,94213.0,2
10274,"Warren, Elizabeth ",20024,250.0,201906,72389.0,3
10275,"Warren, Elizabeth ",20017,195.0,201906,63022.0,3
10276,"Warren, Elizabeth ",20002,50.0,201904,74303.0,3
10277,"Warren, Elizabeth ",20002,75.0,201904,74303.0,3
10278,"Warren, Elizabeth ",20002,75.0,201906,74303.0,3
10279,"Warren, Elizabeth ",20002,75.0,201906,74303.0,3
10280,"Warren, Elizabeth ",20002,100.0,201906,74303.0,3
10281,"Warren, Elizabeth ",20002,100.0,201906,74303.0,3
10282,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
10283,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
10284,"Warren, Elizabeth ",20002,100.0,201906,74303.0,3
10285,"Warren, Elizabeth ",20011,33.88,201904,62281.0,3
10286,"Warren, Elizabeth ",20011,33.88,201905,62281.0,3
10287,"Warren, Elizabeth ",20011,250.0,201906,62281.0,3
10288,"Warren, Elizabeth ",20010,25.0,201906,66404.0,3
10289,"Warren, Elizabeth ",20002,100.0,201904,74303.0,3
10290,"Warren, Elizabeth ",20002,100.0,201904,74303.0,3
10291,"Warren, Elizabeth ",20002,200.0,201906,74303.0,3
10292,"Warren, Elizabeth ",20001,250.0,201904,85976.0,3
10293,"Warren, Elizabeth ",20005,210.0,201905,87676.0,3
10294,"Warren, Elizabeth ",20010,10.0,201904,66404.0,3
10295,"Warren, Elizabeth ",20010,87.88,201904,66404.0,3
10296,"Warren, Elizabeth ",20010,5.0,201904,66404.0,3
10297,"Warren, Elizabeth ",20010,5.0,201905,66404.0,3
10298,"Warren, Elizabeth ",20010,54.88,201906,66404.0,3
10299,"Warren, Elizabeth ",20010,5.0,201906,66404.0,3
10300,"Warren, Elizabeth ",20010,10.0,201906,66404.0,3
